"","ANO_IDEB","ANO_IDH","ANO_MATRICULA","ANO_REPASSE","CODIGO_MUNICIPIO","FAIXA_POP","IDEB_NOTA","IDHM","IDH_EDUCACAO","IDH_LONGEVIDADE","IDH_RENDA","MATRICULA","MUNICIPIO","PERIODO","POPULACAO","REDE","REGIAO","REPASSE_MATRICULA","UF","VALOR_REPASSADO_EDUCACAO"
"65","2013","2010","2011","2012","5101852","B",4.1,0.661,0.555,0.784,0.661,651,"Bom Jesus do Araguaia","FUNDAMENTAL_ANOS_INICIAIS",6830,"Pública","CENTRO_OESTE",838.28171202957,"MT",545721.39453125
"66","2015","2010","2013","2014","5101852","B",4.5,0.661,0.555,0.784,0.661,689,"Bom Jesus do Araguaia","FUNDAMENTAL_ANOS_INICIAIS",6830,"Pública","CENTRO_OESTE",1010.31843024311,"MT",696109.3984375
"67","2017","2010","2015","2016","5101852","B",5.5,0.661,0.555,0.784,0.661,834,"Bom Jesus do Araguaia","FUNDAMENTAL_ANOS_INICIAIS",6830,"Pública","CENTRO_OESTE",1426.25863684053,"MT",1189499.703125
"68","2019","2010","2017","2018","5101852","B",5.2,0.661,0.555,0.784,0.661,693,"Bom Jesus do Araguaia","FUNDAMENTAL_ANOS_INICIAIS",6830,"Pública","CENTRO_OESTE",1694.17648584055,"MT",1174064.3046875
"69","2013","2010","2011","2012","5101902","D",4.9,0.696,0.571,0.85,0.696,1342,"Brasnorte","FUNDAMENTAL_ANOS_INICIAIS",20571,"Pública","CENTRO_OESTE",1425.71684053651,"MT",1913312
"70","2015","2010","2013","2014","5101902","D",5.3,0.696,0.571,0.85,0.696,1452,"Brasnorte","FUNDAMENTAL_ANOS_INICIAIS",20571,"Pública","CENTRO_OESTE",1427.66666666667,"MT",2072972
"71","2017","2010","2015","2016","5101902","D",5.4,0.696,0.571,0.85,0.696,1428,"Brasnorte","FUNDAMENTAL_ANOS_INICIAIS",20571,"Pública","CENTRO_OESTE",1717.38165266106,"MT",2452421
"72","2019","2010","2017","2018","5101902","D",5.7,0.696,0.571,0.85,0.696,1345,"Brasnorte","FUNDAMENTAL_ANOS_INICIAIS",20571,"Pública","CENTRO_OESTE",1911.21784386617,"MT",2570588
"73","2013","2010","2011","2012","5102504","E",4.8,0.708,0.633,0.813,0.708,8399,"Cáceres","FUNDAMENTAL_ANOS_INICIAIS",95339,"Pública","CENTRO_OESTE",787.520419097512,"MT",6614384
"74","2015","2010","2013","2014","5102504","E",5,0.708,0.633,0.813,0.708,7787,"Cáceres","FUNDAMENTAL_ANOS_INICIAIS",95339,"Pública","CENTRO_OESTE",983.409143444202,"MT",7657807
"75","2017","2010","2015","2016","5102504","E",5.2,0.708,0.633,0.813,0.708,7409,"Cáceres","FUNDAMENTAL_ANOS_INICIAIS",95339,"Pública","CENTRO_OESTE",1184.78985018221,"MT",8778108
"76","2019","2010","2017","2018","5102504","E",5.1,0.708,0.633,0.813,0.708,7253,"Cáceres","FUNDAMENTAL_ANOS_INICIAIS",95339,"Pública","CENTRO_OESTE",1440.3754308562,"MT",10447043
"77","2013","2010","2011","2012","5102603","C",4.7,0.538,0.324,0.803,0.538,1708,"Campinápolis","FUNDAMENTAL_ANOS_INICIAIS",16223,"Pública","CENTRO_OESTE",1270.96194379391,"MT",2170803
"78","2015","2010","2013","2014","5102603","C",4.6,0.538,0.324,0.803,0.538,1782,"Campinápolis","FUNDAMENTAL_ANOS_INICIAIS",16223,"Pública","CENTRO_OESTE",1677.15768799102,"MT",2988695
"79","2017","2010","2015","2016","5102603","C",5,0.538,0.324,0.803,0.538,1881,"Campinápolis","FUNDAMENTAL_ANOS_INICIAIS",16223,"Pública","CENTRO_OESTE",2035.09090909091,"MT",3828006
"80","2019","2010","2017","2018","5102603","C",4.8,0.538,0.324,0.803,0.538,1821,"Campinápolis","FUNDAMENTAL_ANOS_INICIAIS",16223,"Pública","CENTRO_OESTE",2336.68973091708,"MT",4255112
"81","2013","2010","2011","2012","5102637","D",5.4,0.734,0.649,0.819,0.734,2688,"Campo Novo do Parecis","FUNDAMENTAL_ANOS_INICIAIS",36917,"Pública","CENTRO_OESTE",1235.94456845238,"MT",3322219
"82","2015","2010","2013","2014","5102637","D",5.6,0.734,0.649,0.819,0.734,2852,"Campo Novo do Parecis","FUNDAMENTAL_ANOS_INICIAIS",36917,"Pública","CENTRO_OESTE",1575.49018232819,"MT",4493298
"83","2017","2010","2015","2016","5102637","D",5.8,0.734,0.649,0.819,0.734,3094,"Campo Novo do Parecis","FUNDAMENTAL_ANOS_INICIAIS",36917,"Pública","CENTRO_OESTE",1526.96606334842,"MT",4724433
"84","2019","2010","2017","2018","5102637","D",5.8,0.734,0.649,0.819,0.734,3103,"Campo Novo do Parecis","FUNDAMENTAL_ANOS_INICIAIS",36917,"Pública","CENTRO_OESTE",1823.34160489849,"MT",5657829
"85","2013","2010","2011","2012","5102678","D",5.5,0.75,0.67,0.834,0.75,2784,"Campo Verde","FUNDAMENTAL_ANOS_INICIAIS",44033,"Pública","CENTRO_OESTE",1118.74066091954,"MT",3114574
"86","2015","2010","2013","2014","5102678","D",6,0.75,0.67,0.834,0.75,3241,"Campo Verde","FUNDAMENTAL_ANOS_INICIAIS",44033,"Pública","CENTRO_OESTE",1163.34711508794,"MT",3770408
"87","2017","2010","2015","2016","5102678","D",6,0.75,0.67,0.834,0.75,3410,"Campo Verde","FUNDAMENTAL_ANOS_INICIAIS",44033,"Pública","CENTRO_OESTE",1397.99061583578,"MT",4767148
"88","2019","2010","2017","2018","5102678","D",6.3,0.75,0.67,0.834,0.75,3424,"Campo Verde","FUNDAMENTAL_ANOS_INICIAIS",44033,"Pública","CENTRO_OESTE",1713.11799065421,"MT",5865716
"89","2013","2010","2011","2012","5102686","B",5.8,0.744,0.625,0.825,0.744,537,"Campos de Júlio","FUNDAMENTAL_ANOS_INICIAIS",7245,"Pública","CENTRO_OESTE",1518.87971368715,"MT",815638.40625
"90","2015","2010","2013","2014","5102686","B",5.9,0.744,0.625,0.825,0.744,614,"Campos de Júlio","FUNDAMENTAL_ANOS_INICIAIS",7245,"Pública","CENTRO_OESTE",1770.43794533795,"MT",1087048.8984375
"91","2017","2010","2015","2016","5102686","B",5.9,0.744,0.625,0.825,0.744,682,"Campos de Júlio","FUNDAMENTAL_ANOS_INICIAIS",7245,"Pública","CENTRO_OESTE",2148.19266633065,"MT",1465067.3984375
"92","2019","2010","2017","2018","5102686","B",6,0.744,0.625,0.825,0.744,672,"Campos de Júlio","FUNDAMENTAL_ANOS_INICIAIS",7245,"Pública","CENTRO_OESTE",2523.79017857143,"MT",1695987
"93","2013","2010","2011","2012","5102694","A",4.2,0.667,0.589,0.817,0.667,521,"Canabrava do Norte","FUNDAMENTAL_ANOS_INICIAIS",4711,"Pública","CENTRO_OESTE",671.398276301583,"MT",349798.501953125
"94","2015","2010","2013","2014","5102694","A",5.2,0.667,0.589,0.817,0.667,386,"Canabrava do Norte","FUNDAMENTAL_ANOS_INICIAIS",4711,"Pública","CENTRO_OESTE",1012.47046024935,"MT",390813.59765625
"95","2017","2010","2015","2016","5102694","A",4.8,0.667,0.589,0.817,0.667,374,"Canabrava do Norte","FUNDAMENTAL_ANOS_INICIAIS",4711,"Pública","CENTRO_OESTE",1650.82246407086,"MT",617407.6015625
"96","2019","2010","2017","2018","5102694","A",4.9,0.667,0.589,0.817,0.667,375,"Canabrava do Norte","FUNDAMENTAL_ANOS_INICIAIS",4711,"Pública","CENTRO_OESTE",1579.062125,"MT",592148.296875
"97","2013","2010","2011","2012","5102702","D",5.2,0.693,0.549,0.825,0.693,1823,"Canarana","FUNDAMENTAL_ANOS_INICIAIS",22101,"Pública","CENTRO_OESTE",755.867363206253,"MT",1377946.203125
"98","2015","2010","2013","2014","5102702","D",5.6,0.693,0.549,0.825,0.693,1978,"Canarana","FUNDAMENTAL_ANOS_INICIAIS",22101,"Pública","CENTRO_OESTE",900.635995955511,"MT",1781458
"99","2017","2010","2015","2016","5102702","D",5.5,0.693,0.549,0.825,0.693,2083,"Canarana","FUNDAMENTAL_ANOS_INICIAIS",22101,"Pública","CENTRO_OESTE",1063.41142582813,"MT",2215086
"100","2019","2010","2017","2018","5102702","D",5.3,0.693,0.549,0.825,0.693,1828,"Canarana","FUNDAMENTAL_ANOS_INICIAIS",22101,"Pública","CENTRO_OESTE",1476.56126914661,"MT",2699154
"101","2013","2010","2011","2012","5102793","C",5.6,0.665,0.553,0.809,0.665,924,"Carlinda","FUNDAMENTAL_ANOS_INICIAIS",10094,"Pública","CENTRO_OESTE",1212.373046875,"MT",1120232.6953125
