"","ANO_IDEB","ANO_IDH","ANO_MATRICULA","ANO_REPASSE","CODIGO_MUNICIPIO","FAIXA_POP","IDEB_NOTA","IDHM","IDH_EDUCACAO","IDH_LONGEVIDADE","IDH_RENDA","MATRICULA","MUNICIPIO","PERIODO","POPULACAO","REDE","REGIAO","REPASSE_MATRICULA","UF","VALOR_REPASSADO_EDUCACAO"
"805","2019","2010","2017","2018","4215000","D",6.5,0.738,0.668,0.848,0.738,2949,"Rio Negrinho","FUNDAMENTAL_ANOS_INICIAIS",42684,"Pública","SUL",1786.92404204815,"SC",5269639
"806","2017","2010","2015","2016","4215059","A",6.4,0.653,0.53,0.806,0.653,164,"Rio Rufino","FUNDAMENTAL_ANOS_INICIAIS",2484,"Pública","SUL",884.311833079268,"SC",145027.140625
"807","2019","2010","2017","2018","4215059","A",6.1,0.653,0.53,0.806,0.653,156,"Rio Rufino","FUNDAMENTAL_ANOS_INICIAIS",2484,"Pública","SUL",1262.52435772236,"SC",196953.799804688
"808","2013","2010","2011","2012","4215075","A",6.5,0.714,0.624,0.83,0.714,381,"Riqueza","FUNDAMENTAL_ANOS_INICIAIS",4525,"Pública","SUL",728.686874589895,"SC",277629.69921875
"809","2015","2010","2013","2014","4215075","A",6.8,0.714,0.624,0.83,0.714,302,"Riqueza","FUNDAMENTAL_ANOS_INICIAIS",4525,"Pública","SUL",997.711920529801,"SC",301309
"810","2017","2010","2015","2016","4215075","A",7.3,0.714,0.624,0.83,0.714,305,"Riqueza","FUNDAMENTAL_ANOS_INICIAIS",4525,"Pública","SUL",1094.04327612705,"SC",333683.19921875
"811","2019","2010","2017","2018","4215075","A",7.3,0.714,0.624,0.83,0.714,302,"Riqueza","FUNDAMENTAL_ANOS_INICIAIS",4525,"Pública","SUL",1218.2221712024,"SC",367903.095703125
"812","2013","2010","2011","2012","4215109","C",6.7,0.754,0.626,0.889,0.754,746,"Rodeio","FUNDAMENTAL_ANOS_INICIAIS",11647,"Pública","SUL",714.368491328753,"SC",532918.89453125
"813","2015","2010","2013","2014","4215109","C",6.3,0.754,0.626,0.889,0.754,652,"Rodeio","FUNDAMENTAL_ANOS_INICIAIS",11647,"Pública","SUL",1112.65596841449,"SC",725451.69140625
"814","2017","2010","2015","2016","4215109","C",7.1,0.754,0.626,0.889,0.754,648,"Rodeio","FUNDAMENTAL_ANOS_INICIAIS",11647,"Pública","SUL",1438.22976948302,"SC",931972.890625
"815","2019","2010","2017","2018","4215109","C",6.4,0.754,0.626,0.889,0.754,593,"Rodeio","FUNDAMENTAL_ANOS_INICIAIS",11647,"Pública","SUL",1684.65498524452,"SC",999000.40625
"816","2013","2010","2011","2012","4215208","A",5.6,0.692,0.561,0.8,0.692,432,"Romelândia","FUNDAMENTAL_ANOS_INICIAIS",4584,"Pública","SUL",469.805318196615,"SC",202955.897460938
"817","2015","2010","2013","2014","4215208","A",6,0.692,0.561,0.8,0.692,370,"Romelândia","FUNDAMENTAL_ANOS_INICIAIS",4584,"Pública","SUL",587.378373099662,"SC",217329.998046875
"818","2017","2010","2015","2016","4215208","A",5.8,0.692,0.561,0.8,0.692,326,"Romelândia","FUNDAMENTAL_ANOS_INICIAIS",4584,"Pública","SUL",669.593860836848,"SC",218287.598632812
"819","2019","2010","2017","2018","4215208","A",6,0.692,0.561,0.8,0.692,268,"Romelândia","FUNDAMENTAL_ANOS_INICIAIS",4584,"Pública","SUL",888.007094653685,"SC",237985.901367188
"820","2013","2010","2011","2012","4215307","B",6.3,0.744,0.695,0.803,0.744,566,"Salete","FUNDAMENTAL_ANOS_INICIAIS",7674,"Pública","SUL",716.178265790636,"SC",405356.8984375
"821","2015","2010","2013","2014","4215307","B",6.7,0.744,0.695,0.803,0.744,512,"Salete","FUNDAMENTAL_ANOS_INICIAIS",7674,"Pública","SUL",991.307235717773,"SC",507549.3046875
"822","2017","2010","2015","2016","4215307","B",6.1,0.744,0.695,0.803,0.744,464,"Salete","FUNDAMENTAL_ANOS_INICIAIS",7674,"Pública","SUL",1316.06292093211,"SC",610653.1953125
"823","2019","2010","2017","2018","4215307","B",6.6,0.744,0.695,0.803,0.744,464,"Salete","FUNDAMENTAL_ANOS_INICIAIS",7674,"Pública","SUL",1506.66337217134,"SC",699091.8046875
"824","2013","2010","2011","2012","4215356","A",5.8,0.654,0.551,0.795,0.654,358,"Saltinho","FUNDAMENTAL_ANOS_INICIAIS",3727,"Pública","SUL",631.872345823149,"SC",226210.299804688
"825","2015","2010","2013","2014","4215356","A",6.4,0.654,0.551,0.795,0.654,316,"Saltinho","FUNDAMENTAL_ANOS_INICIAIS",3727,"Pública","SUL",887.164872181566,"SC",280344.099609375
"826","2017","2010","2015","2016","4215356","A",7.3,0.654,0.551,0.795,0.654,258,"Saltinho","FUNDAMENTAL_ANOS_INICIAIS",3727,"Pública","SUL",1212.78486858043,"SC",312898.49609375
"827","2019","2010","2017","2018","4215356","A",7.3,0.654,0.551,0.795,0.654,271,"Saltinho","FUNDAMENTAL_ANOS_INICIAIS",3727,"Pública","SUL",1190.62288111162,"SC",322658.80078125
"828","2013","2010","2011","2012","4215406","A",6.7,0.784,0.705,0.88,0.784,282,"Salto Veloso","FUNDAMENTAL_ANOS_INICIAIS",4792,"Pública","SUL",1503.1726853391,"SC",423894.697265625
"829","2015","2010","2013","2014","4215406","A",6.8,0.784,0.705,0.88,0.784,234,"Salto Veloso","FUNDAMENTAL_ANOS_INICIAIS",4792,"Pública","SUL",2151.01752804487,"SC",503338.1015625
"830","2017","2010","2015","2016","4215406","A",7,0.784,0.705,0.88,0.784,269,"Salto Veloso","FUNDAMENTAL_ANOS_INICIAIS",4792,"Pública","SUL",2199.04128427045,"SC",591542.10546875
"831","2019","2010","2017","2018","4215406","A",6.9,0.784,0.705,0.88,0.784,278,"Salto Veloso","FUNDAMENTAL_ANOS_INICIAIS",4792,"Pública","SUL",2362.62122021133,"SC",656808.69921875
